product_id,product_name,category,brand,supplier_id,unit_price,created_at,updated_at
P00230,Beauty Product 230,OFFICE,UrbanCart,SUP0031,9832.40,2025-06-15 00:00:00,2025-10-05 00:00:00
P00231,Sports Product 231,BEAUTY,Vertex,SUP0032,4512.73,2025-09-20 00:00:00,2026-02-27 00:00:00
P00232,Beauty Product 232,ELECTRONICS,UrbanCart,SUP0033,10782.96,2025-03-27 00:00:00,2025-09-28 00:00:00
P00233,Sports Product 233,FASHION,Nova,SUP0034,5834.21,2025-08-25 00:00:00,2025-11-07 00:00:00
P00234,Electronics Product 234,SPORTS,FreshWay,SUP0035,10659.34,2026-08-06 00:00:00,2026-12-18 00:00:00
P00235,Grocery Product 235,HOME,Apex,SUP0036,5077.58,2025-01-16 00:00:00,2025-07-14 00:00:00
P00236,Fashion Product 236,SPORTS,Vertex,SUP0037,10256.02,2025-04-28 00:00:00,2025-06-08 00:00:00
P00237,Electronics Product 237,FASHION,Zenith,SUP0038,5637.77,2026-07-20 00:00:00,2026-12-23 00:00:00
P00238,Grocery Product 238,BEAUTY,PrimeHome,SUP0039,2175.91,2025-04-13 00:00:00,2025-08-01 00:00:00
P00239,Electronics Product 239,BEAUTY,UrbanCart,SUP0040,2668.52,2026-04-21 00:00:00,2026-07-25 00:00:00
P00240,Electronics Product 240,SPORTS,Apex,SUP0041,9582.36,2025-09-10 00:00:00,2025-12-30 00:00:00
P00241,Office Product 241,OFFICE,UrbanCart,SUP0042,14291.38,2025-05-22 00:00:00,2025-09-11 00:00:00
P00242,Grocery Product 242,GROCERY,Nova,SUP0043,6380.48,2025-01-04 00:00:00,2025-07-21 00:00:00
P00243,Sports Product 243,FASHION,PrimeHome,SUP0044,6859.66,2025-01-26 00:00:00,2025-04-16 00:00:00
P00244,Electronics Product 244,GROCERY,Zenith,SUP0045,12653.48,2026-06-11 00:00:00,2026-11-22 00:00:00
P00245,Grocery Product 245,OFFICE,UrbanCart,SUP0046,8201.28,2025-08-26 00:00:00,2026-01-11 00:00:00
P00246,Grocery Product 246,FASHION,Zenith,SUP0047,9342.29,2025-11-02 00:00:00,2025-12-03 00:00:00
P00247,Beauty Product 247,HOME,Vertex,SUP0048,3627.73,2025-01-05 00:00:00,2025-04-08 00:00:00
P00248,Beauty Product 248,HOME,UrbanCart,SUP0049,13778.23,2025-03-28 00:00:00,2025-07-12 00:00:00
P00249,Grocery Product 249,OFFICE,FreshWay,SUP0050,10604.98,2026-08-11 00:00:00,2026-09-21 00:00:00
P00250,Grocery Product 250,FASHION,Nova,SUP0051,4598.66,2025-01-27 00:00:00,2025-02-28 00:00:00
P00251,Sports Product 251,GROCERY,Apex,SUP0052,1347.37,2025-06-04 00:00:00,2025-09-06 00:00:00
P00252,Sports Product 252,FASHION,PrimeHome,SUP0053,10612.68,2026-01-12 00:00:00,2026-06-15 00:00:00
P00253,Electronics Product 253,GROCERY,UrbanCart,SUP0054,12129.99,2026-08-16 00:00:00,2027-01-27 00:00:00
P00254,Electronics Product 254,BEAUTY,Vertex,SUP0055,1267.62,2026-04-10 00:00:00,2026-08-22 00:00:00
P00255,Grocery Product 255,ELECTRONICS,UrbanCart,SUP0056,6191.54,2025-01-28 00:00:00,2025-06-02 00:00:00
P00256,Sports Product 256,HOME,Nova,SUP0057,1987.06,2025-02-28 00:00:00,2025-09-04 00:00:00
P00257,Electronics Product 257,HOME,Nova,SUP0058,14449.49,2026-01-27 00:00:00,2026-04-11 00:00:00
P00258,Office Product 258,GROCERY,Zenith,SUP0059,9537.16,2026-07-08 00:00:00,2026-12-07 00:00:00
P00259,Grocery Product 259,GROCERY,Vertex,SUP0060,5808.51,2025-11-25 00:00:00,2026-02-09 00:00:00
P00260,Office Product 260,SPORTS,Vertex,SUP0061,11471.26,2025-04-29 00:00:00,2025-08-20 00:00:00
P00261,Beauty Product 261,OFFICE,FreshWay,SUP0062,6561.97,2026-04-14 00:00:00,2026-05-09 00:00:00
P00262,Beauty Product 262,HOME,Apex,SUP0063,4686.95,2025-01-10 00:00:00,2025-07-06 00:00:00
P00263,Fashion Product 263,FASHION,FreshWay,SUP0064,12638.42,2026-04-11 00:00:00,2026-05-11 00:00:00
P00264,Office Product 264,GROCERY,Nova,SUP0065,3453.32,2026-04-29 00:00:00,2026-06-23 00:00:00
P00265,Sports Product 265,OFFICE,Vertex,SUP0066,11238.83,2025-09-28 00:00:00,2026-04-10 00:00:00
P00266,Home Product 266,OFFICE,Vertex,SUP0067,13447.25,2026-04-08 00:00:00,2026-06-24 00:00:00
P00267,Electronics Product 267,OFFICE,Nova,SUP0068,4567.81,2025-12-15 00:00:00,2026-03-06 00:00:00
P00268,Office Product 268,ELECTRONICS,PrimeHome,SUP0069,4586.89,2026-07-01 00:00:00,2026-10-31 00:00:00
P00269,Office Product 269,ELECTRONICS,PrimeHome,SUP0070,1436.31,2025-08-11 00:00:00,2025-11-17 00:00:00
P00270,Electronics Product 270,OFFICE,UrbanCart,SUP0071,12684.63,2026-02-01 00:00:00,2026-03-24 00:00:00
P00271,Electronics Product 271,BEAUTY,PrimeHome,SUP0072,11702.78,2026-05-11 00:00:00,2026-10-17 00:00:00
P00272,Office Product 272,SPORTS,FreshWay,SUP0073,13352.08,2026-01-04 00:00:00,2026-05-16 00:00:00
P00273,Office Product 273,ELECTRONICS,Nova,SUP0074,1657.16,2026-02-28 00:00:00,2026-07-11 00:00:00
P00274,Beauty Product 274,BEAUTY,UrbanCart,SUP0075,13222.64,2026-08-13 00:00:00,2026-11-23 00:00:00
P00275,Fashion Product 275,FASHION,UrbanCart,SUP0076,6304.00,2025-10-24 00:00:00,2026-03-01 00:00:00
P00276,Sports Product 276,SPORTS,Zenith,SUP0077,6865.96,2025-06-03 00:00:00,2025-07-25 00:00:00
P00277,Fashion Product 277,SPORTS,Apex,SUP0078,4475.85,2026-02-01 00:00:00,2026-05-08 00:00:00
P00278,Fashion Product 278,ELECTRONICS,Zenith,SUP0079,3088.10,2025-10-02 00:00:00,2025-10-14 00:00:00
P00279,Home Product 279,FASHION,Vertex,SUP0080,7949.95,2026-06-04 00:00:00,2026-09-11 00:00:00
P00280,Electronics Product 280,OFFICE,Vertex,SUP0081,5715.39,2026-03-03 00:00:00,2026-08-11 00:00:00
P00281,Office Product 281,FASHION,FreshWay,SUP0082,12950.39,2025-07-06 00:00:00,2025-08-02 00:00:00
P00282,Sports Product 282,GROCERY,Vertex,SUP0083,11737.73,2025-08-12 00:00:00,2025-12-21 00:00:00
P00283,Sports Product 283,OFFICE,Zenith,SUP0084,6670.75,2025-02-04 00:00:00,2025-06-06 00:00:00
P00284,Beauty Product 284,SPORTS,UrbanCart,SUP0085,7052.39,2026-04-13 00:00:00,2026-10-07 00:00:00
P00285,Sports Product 285,SPORTS,Zenith,SUP0086,6123.71,2025-07-30 00:00:00,2025-11-13 00:00:00
P00286,Beauty Product 286,BEAUTY,PrimeHome,SUP0087,2796.88,2025-08-17 00:00:00,2026-03-05 00:00:00
P00287,Electronics Product 287,FASHION,Zenith,SUP0088,1326.71,2026-03-31 00:00:00,2026-07-31 00:00:00
P00288,Home Product 288,ELECTRONICS,Apex,SUP0089,8330.78,2025-09-02 00:00:00,2025-12-28 00:00:00
P00289,Grocery Product 289,FASHION,Zenith,SUP0090,535.61,2025-06-26 00:00:00,2025-11-21 00:00:00
P00290,Home Product 290,GROCERY,Apex,SUP0091,3515.83,2025-06-21 00:00:00,2025-12-23 00:00:00
P00291,Electronics Product 291,OFFICE,Apex,SUP0092,3274.34,2025-09-05 00:00:00,2026-02-12 00:00:00
P00292,Home Product 292,HOME,Vertex,SUP0093,387.24,2025-08-24 00:00:00,2025-12-14 00:00:00
P00293,Office Product 293,OFFICE,Vertex,SUP0094,8511.68,2025-01-29 00:00:00,2025-04-15 00:00:00
P00294,Fashion Product 294,ELECTRONICS,Vertex,SUP0095,9198.98,2025-08-21 00:00:00,2026-02-14 00:00:00
P00295,Grocery Product 295,HOME,Vertex,SUP0096,8088.40,2025-05-14 00:00:00,2025-09-01 00:00:00
P00296,Office Product 296,GROCERY,PrimeHome,SUP0097,4617.53,2025-11-27 00:00:00,2026-01-10 00:00:00
P00297,Home Product 297,GROCERY,Vertex,SUP0098,10745.27,2026-06-02 00:00:00,2026-06-24 00:00:00
P00298,Office Product 298,BEAUTY,Zenith,SUP0099,14106.08,2025-02-03 00:00:00,2025-04-18 00:00:00
P00299,Office Product 299,SPORTS,UrbanCart,SUP0100,4344.66,2026-06-28 00:00:00,2026-11-07 00:00:00
P00300,Grocery Product 300,ELECTRONICS,Nova,SUP0001,14429.61,2025-12-15 00:00:00,2026-06-04 00:00:00
P00301,Office Product 301,ELECTRONICS,UrbanCart,SUP0002,2542.44,2026-06-17 00:00:00,2026-09-24 00:00:00
P00302,Grocery Product 302,SPORTS,Zenith,SUP0003,146.60,2025-11-15 00:00:00,2026-01-27 00:00:00
P00303,Beauty Product 303,OFFICE,UrbanCart,SUP0004,14560.81,2026-03-31 00:00:00,2026-07-12 00:00:00
P00304,Office Product 304,ELECTRONICS,Vertex,SUP0005,8379.11,2025-12-08 00:00:00,2026-04-05 00:00:00
P00305,Sports Product 305,FASHION,Vertex,SUP0006,8188.13,2026-07-18 00:00:00,2026-08-04 00:00:00
P00306,Electronics Product 306,GROCERY,FreshWay,SUP0007,8871.87,2025-07-04 00:00:00,2025-08-16 00:00:00
P00307,Electronics Product 307,GROCERY,Nova,SUP0008,13759.94,2025-06-22 00:00:00,2025-07-10 00:00:00
P00308,Sports Product 308,FASHION,UrbanCart,SUP0009,8424.73,2025-04-06 00:00:00,2025-07-31 00:00:00
P00309,Sports Product 309,OFFICE,PrimeHome,SUP0010,9944.41,2025-08-02 00:00:00,2025-12-28 00:00:00
P00310,Sports Product 310,SPORTS,Zenith,SUP0011,7286.34,2026-04-29 00:00:00,2026-09-18 00:00:00
P00311,Grocery Product 311,OFFICE,Zenith,SUP0012,10510.03,2026-05-24 00:00:00,2026-08-06 00:00:00
P00312,Office Product 312,HOME,PrimeHome,SUP0013,5466.28,2025-06-11 00:00:00,2025-10-03 00:00:00
P00313,Sports Product 313,OFFICE,Nova,SUP0014,7134.65,2025-06-27 00:00:00,2025-12-24 00:00:00
P00314,Beauty Product 314,HOME,UrbanCart,SUP0015,1767.09,2026-08-15 00:00:00,2026-08-27 00:00:00
P00315,Grocery Product 315,OFFICE,Apex,SUP0016,8151.43,2025-08-29 00:00:00,2026-01-15 00:00:00
P00316,Beauty Product 316,ELECTRONICS,Nova,SUP0017,4896.51,2025-01-07 00:00:00,2025-07-15 00:00:00
P00317,Grocery Product 317,SPORTS,Vertex,SUP0018,4717.68,2025-02-12 00:00:00,2025-08-16 00:00:00
P00318,Grocery Product 318,ELECTRONICS,Apex,SUP0019,10232.53,2025-03-23 00:00:00,2025-10-06 00:00:00
P00319,Electronics Product 319,FASHION,Vertex,SUP0020,5444.74,2025-01-04 00:00:00,2025-04-17 00:00:00
P00320,Electronics Product 320,BEAUTY,UrbanCart,SUP0021,7970.92,2025-10-06 00:00:00,2026-03-23 00:00:00
P00321,Fashion Product 321,OFFICE,FreshWay,SUP0022,1068.85,2025-05-21 00:00:00,2025-08-07 00:00:00
P00322,Beauty Product 322,GROCERY,Zenith,SUP0023,7023.69,2026-02-20 00:00:00,2026-08-15 00:00:00
P00323,Office Product 323,ELECTRONICS,UrbanCart,SUP0024,2608.20,2025-01-19 00:00:00,2025-07-22 00:00:00
P00324,Beauty Product 324,HOME,UrbanCart,SUP0025,2603.61,2026-08-08 00:00:00,2026-08-31 00:00:00
P00325,Office Product 325,FASHION,Vertex,SUP0026,878.26,2025-08-24 00:00:00,2026-01-17 00:00:00
P00326,Home Product 326,FASHION,PrimeHome,SUP0027,13983.47,2025-12-16 00:00:00,2026-02-12 00:00:00
P00327,Electronics Product 327,SPORTS,UrbanCart,SUP0028,7639.94,2025-07-26 00:00:00,2025-12-09 00:00:00
P00328,Grocery Product 328,FASHION,PrimeHome,SUP0029,3281.70,2025-05-26 00:00:00,2025-10-19 00:00:00
P00329,Beauty Product 329,ELECTRONICS,Zenith,SUP0030,1364.47,2025-01-11 00:00:00,2025-03-28 00:00:00
P00330,Beauty Product 330,SPORTS,Apex,SUP0031,3475.34,2025-12-10 00:00:00,2026-04-01 00:00:00
P00331,Electronics Product 331,HOME,FreshWay,SUP0032,9971.71,2026-05-13 00:00:00,2026-08-18 00:00:00
P00332,Fashion Product 332,ELECTRONICS,PrimeHome,SUP0033,9532.30,2026-05-28 00:00:00,2026-06-08 00:00:00
P00333,Home Product 333,ELECTRONICS,FreshWay,SUP0034,1647.52,2025-04-08 00:00:00,2025-08-06 00:00:00
P00334,Sports Product 334,OFFICE,Vertex,SUP0035,10056.18,2026-05-24 00:00:00,2026-06-10 00:00:00
P00335,Home Product 335,ELECTRONICS,PrimeHome,SUP0036,2003.90,2025-05-13 00:00:00,2025-06-22 00:00:00
P00336,Grocery Product 336,SPORTS,FreshWay,SUP0037,10827.01,2026-07-30 00:00:00,2026-09-10 00:00:00
P00337,Grocery Product 337,FASHION,Apex,SUP0038,14544.49,2025-09-01 00:00:00,2026-01-04 00:00:00
P00338,Office Product 338,HOME,PrimeHome,SUP0039,9729.31,2025-01-04 00:00:00,2025-03-05 00:00:00
P00339,Sports Product 339,HOME,PrimeHome,SUP0040,2464.80,2026-05-04 00:00:00,2026-06-09 00:00:00
P00340,Sports Product 340,FASHION,UrbanCart,SUP0041,13721.56,2025-12-18 00:00:00,2026-01-28 00:00:00
P00341,Beauty Product 341,OFFICE,Apex,SUP0042,12040.98,2025-03-21 00:00:00,2025-09-12 00:00:00
P00342,Electronics Product 342,HOME,PrimeHome,SUP0043,2514.86,2026-03-31 00:00:00,2026-04-14 00:00:00
P00343,Home Product 343,OFFICE,Vertex,SUP0044,4575.42,2026-04-23 00:00:00,2026-05-31 00:00:00
P00344,Grocery Product 344,HOME,PrimeHome,SUP0045,12170.01,2025-11-14 00:00:00,2026-01-23 00:00:00
P00345,Beauty Product 345,GROCERY,Vertex,SUP0046,1997.78,2026-08-20 00:00:00,2027-01-30 00:00:00
P00346,Sports Product 346,SPORTS,Apex,SUP0047,10411.85,2025-03-23 00:00:00,2025-05-17 00:00:00
P00347,Fashion Product 347,SPORTS,Zenith,SUP0048,13728.26,2025-11-04 00:00:00,2026-05-19 00:00:00
P00348,Grocery Product 348,OFFICE,FreshWay,SUP0049,6541.94,2026-04-06 00:00:00,2026-08-12 00:00:00
P00349,Grocery Product 349,OFFICE,UrbanCart,SUP0050,4491.15,2026-05-07 00:00:00,2026-10-26 00:00:00
P00350,Grocery Product 350,FASHION,UrbanCart,SUP0051,12905.92,2025-11-10 00:00:00,2026-04-28 00:00:00
P00351,Sports Product 351,BEAUTY,Apex,SUP0052,9073.84,2026-04-19 00:00:00,2026-08-03 00:00:00
P00352,Beauty Product 352,ELECTRONICS,UrbanCart,SUP0053,13564.85,2026-01-06 00:00:00,2026-07-17 00:00:00
P00353,Grocery Product 353,SPORTS,Zenith,SUP0054,10161.42,2025-11-11 00:00:00,2025-12-02 00:00:00
P00354,Sports Product 354,SPORTS,Nova,SUP0055,11455.34,2025-06-10 00:00:00,2025-08-16 00:00:00
P00355,Sports Product 355,FASHION,Nova,SUP0056,9628.58,2025-10-04 00:00:00,2025-11-15 00:00:00
P00356,Beauty Product 356,SPORTS,Zenith,SUP0057,6310.49,2025-10-28 00:00:00,2025-11-19 00:00:00
P00357,Fashion Product 357,ELECTRONICS,PrimeHome,SUP0058,4341.85,2025-02-01 00:00:00,2025-07-14 00:00:00
P00358,Beauty Product 358,FASHION,UrbanCart,SUP0059,7269.79,2025-03-09 00:00:00,2025-07-19 00:00:00
P00359,Grocery Product 359,HOME,Apex,SUP0060,6112.49,2026-03-02 00:00:00,2026-09-05 00:00:00
P00360,Grocery Product 360,HOME,UrbanCart,SUP0061,8928.80,2025-05-22 00:00:00,2025-06-09 00:00:00
P00361,Beauty Product 361,OFFICE,PrimeHome,SUP0062,3502.39,2025-08-15 00:00:00,2026-01-24 00:00:00
P00362,Fashion Product 362,HOME,Zenith,SUP0063,9461.46,2025-03-28 00:00:00,2025-04-22 00:00:00
P00363,Fashion Product 363,HOME,Apex,SUP0064,7028.08,2025-04-13 00:00:00,2025-05-20 00:00:00
P00364,Office Product 364,BEAUTY,Apex,SUP0065,12302.90,2025-04-27 00:00:00,2025-08-16 00:00:00
P00365,Electronics Product 365,HOME,Vertex,SUP0066,14402.02,2025-11-15 00:00:00,2026-02-17 00:00:00
P00366,Sports Product 366,OFFICE,Nova,SUP0067,13188.09,2026-03-08 00:00:00,2026-08-27 00:00:00
P00367,Sports Product 367,HOME,Apex,SUP0068,13780.17,2025-03-09 00:00:00,2025-05-15 00:00:00
P00368,Home Product 368,SPORTS,PrimeHome,SUP0069,14776.53,2025-08-11 00:00:00,2025-10-29 00:00:00
P00369,Office Product 369,HOME,Apex,SUP0070,2410.82,2026-04-05 00:00:00,2026-08-30 00:00:00
P00370,Office Product 370,OFFICE,Zenith,SUP0071,9728.34,2025-09-06 00:00:00,2025-12-07 00:00:00
P00371,Fashion Product 371,BEAUTY,FreshWay,SUP0072,7245.43,2026-03-04 00:00:00,2026-07-14 00:00:00
P00372,Home Product 372,GROCERY,Zenith,SUP0073,8947.17,2025-03-26 00:00:00,2025-05-18 00:00:00
P00373,Beauty Product 373,OFFICE,Apex,SUP0074,11139.22,2025-06-20 00:00:00,2025-10-27 00:00:00
P00374,Beauty Product 374,HOME,Nova,SUP0075,688.46,2025-08-30 00:00:00,2025-10-30 00:00:00
P00375,Sports Product 375,SPORTS,Nova,SUP0076,8641.01,2025-05-27 00:00:00,2025-12-03 00:00:00
P00376,Beauty Product 376,HOME,Zenith,SUP0077,6826.58,2025-02-26 00:00:00,2025-03-25 00:00:00
P00377,Home Product 377,GROCERY,Vertex,SUP0078,7573.41,2025-11-16 00:00:00,2026-01-28 00:00:00
P00378,Home Product 378,HOME,FreshWay,SUP0079,14078.19,2025-11-29 00:00:00,2026-06-09 00:00:00
P00379,Grocery Product 379,FASHION,Apex,SUP0080,1917.87,2025-10-18 00:00:00,2026-04-04 00:00:00
P00380,Sports Product 380,GROCERY,FreshWay,SUP0081,10594.68,2026-05-20 00:00:00,2026-06-14 00:00:00
P00381,Beauty Product 381,HOME,Zenith,SUP0082,12953.05,2026-03-20 00:00:00,2026-08-23 00:00:00
P00382,Sports Product 382,GROCERY,UrbanCart,SUP0083,14341.57,2025-08-19 00:00:00,2026-02-20 00:00:00
P00383,Beauty Product 383,SPORTS,Nova,SUP0084,4193.79,2026-08-12 00:00:00,2026-10-15 00:00:00
P00384,Office Product 384,FASHION,UrbanCart,SUP0085,2659.04,2025-07-07 00:00:00,2025-11-14 00:00:00
P00385,Fashion Product 385,GROCERY,UrbanCart,SUP0086,6877.27,2026-07-26 00:00:00,2026-10-07 00:00:00
P00386,Electronics Product 386,GROCERY,Apex,SUP0087,344.42,2026-06-08 00:00:00,2026-10-19 00:00:00
P00387,Home Product 387,HOME,Apex,SUP0088,9454.62,2025-08-27 00:00:00,2026-02-26 00:00:00
P00388,Electronics Product 388,GROCERY,Apex,SUP0089,6375.35,2025-08-02 00:00:00,2025-09-06 00:00:00
P00389,Grocery Product 389,HOME,Zenith,SUP0090,7161.01,2025-07-03 00:00:00,2025-09-15 00:00:00
P00390,Fashion Product 390,SPORTS,PrimeHome,SUP0091,5645.91,2025-01-23 00:00:00,2025-08-03 00:00:00
P00391,Grocery Product 391,ELECTRONICS,Apex,SUP0092,3490.76,2026-04-15 00:00:00,2026-05-06 00:00:00
P00392,Electronics Product 392,BEAUTY,Nova,SUP0093,1926.43,2025-11-28 00:00:00,2026-01-10 00:00:00
P00393,Electronics Product 393,OFFICE,Nova,SUP0094,7337.73,2025-12-01 00:00:00,2026-01-02 00:00:00
P00394,Home Product 394,HOME,PrimeHome,SUP0095,12895.03,2026-01-10 00:00:00,2026-02-02 00:00:00
P00395,Fashion Product 395,FASHION,Nova,SUP0096,4137.07,2025-10-01 00:00:00,2025-11-18 00:00:00
P00396,Home Product 396,BEAUTY,UrbanCart,SUP0097,1114.54,2025-11-03 00:00:00,2026-04-13 00:00:00
P00397,Home Product 397,OFFICE,UrbanCart,SUP0098,12844.97,2025-06-10 00:00:00,2025-07-23 00:00:00
P00398,Grocery Product 398,SPORTS,Zenith,SUP0099,12199.29,2025-11-25 00:00:00,2026-04-08 00:00:00
P00399,Electronics Product 399,SPORTS,Nova,SUP0100,12674.98,2026-06-14 00:00:00,2026-12-28 00:00:00
P00400,Electronics Product 400,HOME,FreshWay,SUP0001,11156.69,2025-12-20 00:00:00,2026-07-04 00:00:00
P00401,Sports Product 401,HOME,Zenith,SUP0002,14612.89,2025-11-14 00:00:00,2026-04-30 00:00:00
P00402,Electronics Product 402,HOME,FreshWay,SUP0003,7483.33,2026-04-27 00:00:00,2026-07-26 00:00:00
P00403,Beauty Product 403,ELECTRONICS,Vertex,SUP0004,6512.03,2026-01-02 00:00:00,2026-03-12 00:00:00
P00404,Sports Product 404,FASHION,FreshWay,SUP0005,2015.34,2025-06-27 00:00:00,2025-09-16 00:00:00
P00405,Grocery Product 405,ELECTRONICS,Zenith,SUP0006,11768.32,2026-02-24 00:00:00,2026-04-05 00:00:00
P00406,Grocery Product 406,OFFICE,Zenith,SUP0007,1162.78,2026-02-25 00:00:00,2026-08-25 00:00:00
P00407,Fashion Product 407,HOME,FreshWay,SUP0008,6517.00,2026-07-04 00:00:00,2026-10-02 00:00:00
P00408,Electronics Product 408,OFFICE,Zenith,SUP0009,61.60,2025-05-15 00:00:00,2025-09-13 00:00:00
P00409,Home Product 409,ELECTRONICS,UrbanCart,SUP0010,2349.95,2025-03-16 00:00:00,2025-06-14 00:00:00
P00410,Fashion Product 410,BEAUTY,PrimeHome,SUP0011,12139.70,2026-07-30 00:00:00,2027-01-26 00:00:00
P00411,Sports Product 411,BEAUTY,Vertex,SUP0012,13165.10,2026-03-07 00:00:00,2026-06-03 00:00:00
P00412,Fashion Product 412,GROCERY,FreshWay,SUP0013,14467.07,2025-07-14 00:00:00,2025-07-30 00:00:00
P00413,Electronics Product 413,FASHION,Zenith,SUP0014,8913.27,2026-06-02 00:00:00,2026-07-09 00:00:00
P00414,Electronics Product 414,HOME,Zenith,SUP0015,11326.94,2025-02-15 00:00:00,2025-08-31 00:00:00
P00415,Office Product 415,ELECTRONICS,FreshWay,SUP0016,3287.41,2025-04-09 00:00:00,2025-05-27 00:00:00
P00416,Office Product 416,SPORTS,PrimeHome,SUP0017,7537.51,2026-05-13 00:00:00,2026-06-17 00:00:00
P00417,Sports Product 417,GROCERY,Nova,SUP0018,4251.66,2026-07-05 00:00:00,2026-10-23 00:00:00
P00418,Beauty Product 418,GROCERY,PrimeHome,SUP0019,7868.89,2025-04-28 00:00:00,2025-08-20 00:00:00
P00419,Beauty Product 419,FASHION,PrimeHome,SUP0020,11021.19,2026-06-05 00:00:00,2026-07-07 00:00:00
P00420,Office Product 420,FASHION,UrbanCart,SUP0021,13992.32,2026-06-25 00:00:00,2026-12-04 00:00:00
P00421,Home Product 421,FASHION,Nova,SUP0022,9929.53,2025-02-16 00:00:00,2025-06-03 00:00:00
P00422,Beauty Product 422,OFFICE,PrimeHome,SUP0023,8067.73,2025-12-09 00:00:00,2026-01-29 00:00:00
P00423,Beauty Product 423,GROCERY,PrimeHome,SUP0024,562.41,2026-01-25 00:00:00,2026-06-06 00:00:00
P00424,Fashion Product 424,BEAUTY,Apex,SUP0025,12370.62,2025-06-09 00:00:00,2025-12-21 00:00:00
P00425,Electronics Product 425,FASHION,FreshWay,SUP0026,14157.41,2026-07-22 00:00:00,2026-10-14 00:00:00
P00426,Grocery Product 426,FASHION,Apex,SUP0027,6898.62,2026-04-04 00:00:00,2026-07-13 00:00:00
P00427,Home Product 427,ELECTRONICS,Vertex,SUP0028,7760.69,2026-03-07 00:00:00,2026-09-19 00:00:00
P00428,Sports Product 428,GROCERY,Nova,SUP0029,11541.27,2025-01-30 00:00:00,2025-07-13 00:00:00
P00429,Sports Product 429,OFFICE,PrimeHome,SUP0030,8780.62,2026-03-31 00:00:00,2026-09-02 00:00:00
P00430,Electronics Product 430,FASHION,UrbanCart,SUP0031,5232.86,2026-01-16 00:00:00,2026-04-08 00:00:00
P00431,Grocery Product 431,BEAUTY,Vertex,SUP0032,13380.90,2026-07-16 00:00:00,2026-09-30 00:00:00
P00432,Beauty Product 432,HOME,PrimeHome,SUP0033,578.01,2026-02-01 00:00:00,2026-06-02 00:00:00
P00433,Sports Product 433,SPORTS,FreshWay,SUP0034,6296.95,2026-01-24 00:00:00,2026-05-09 00:00:00
P00434,Office Product 434,SPORTS,UrbanCart,SUP0035,11454.78,2025-03-12 00:00:00,2025-04-16 00:00:00
P00435,Beauty Product 435,HOME,UrbanCart,SUP0036,6495.05,2025-03-28 00:00:00,2025-07-05 00:00:00
P00436,Office Product 436,BEAUTY,Apex,SUP0037,14953.84,2026-01-10 00:00:00,2026-03-24 00:00:00
P00437,Sports Product 437,ELECTRONICS,FreshWay,SUP0038,9854.53,2025-04-02 00:00:00,2025-06-04 00:00:00
P00438,Electronics Product 438,FASHION,Nova,SUP0039,2063.81,2025-05-31 00:00:00,2025-10-23 00:00:00
P00439,Beauty Product 439,HOME,Zenith,SUP0040,11875.56,2025-12-21 00:00:00,2026-03-02 00:00:00
P00440,Fashion Product 440,BEAUTY,Vertex,SUP0041,11929.30,2026-04-26 00:00:00,2026-05-10 00:00:00
P00441,Electronics Product 441,BEAUTY,Vertex,SUP0042,10328.32,2025-07-24 00:00:00,2025-12-04 00:00:00
P00442,Sports Product 442,OFFICE,Apex,SUP0043,12602.76,2025-04-21 00:00:00,2025-05-28 00:00:00
P00443,Home Product 443,SPORTS,Vertex,SUP0044,10115.80,2026-01-16 00:00:00,2026-01-29 00:00:00
P00444,Grocery Product 444,HOME,FreshWay,SUP0045,910.78,2025-04-16 00:00:00,2025-07-30 00:00:00
P00445,Home Product 445,HOME,Nova,SUP0046,9889.85,2025-10-25 00:00:00,2026-01-30 00:00:00
P00446,Sports Product 446,ELECTRONICS,PrimeHome,SUP0047,14903.24,2025-10-30 00:00:00,2026-05-12 00:00:00
P00447,Fashion Product 447,SPORTS,PrimeHome,SUP0048,13780.12,2025-02-07 00:00:00,2025-04-11 00:00:00
P00448,Office Product 448,BEAUTY,Vertex,SUP0049,9484.91,2026-08-05 00:00:00,2026-10-14 00:00:00
P00449,Sports Product 449,BEAUTY,Apex,SUP0050,4682.35,2026-06-17 00:00:00,2026-07-21 00:00:00
P00450,Grocery Product 450,ELECTRONICS,Apex,SUP0051,11985.09,2026-02-06 00:00:00,2026-04-29 00:00:00
P00451,Sports Product 451,GROCERY,Zenith,SUP0052,10085.19,2025-09-12 00:00:00,2025-09-29 00:00:00
P00452,Sports Product 452,ELECTRONICS,UrbanCart,SUP0053,3389.85,2025-01-31 00:00:00,2025-03-22 00:00:00
P00453,Sports Product 453,GROCERY,Nova,SUP0054,7401.19,2025-11-11 00:00:00,2026-05-22 00:00:00
P00454,Electronics Product 454,BEAUTY,PrimeHome,SUP0055,8517.58,2025-10-12 00:00:00,2026-04-04 00:00:00
P00455,Home Product 455,HOME,Vertex,SUP0056,11331.19,2026-02-27 00:00:00,2026-04-17 00:00:00
P00456,Sports Product 456,BEAUTY,FreshWay,SUP0057,2960.04,2026-06-09 00:00:00,2026-07-14 00:00:00
P00457,Sports Product 457,OFFICE,Vertex,SUP0058,2393.60,2026-06-19 00:00:00,2026-09-23 00:00:00
P00458,Beauty Product 458,OFFICE,UrbanCart,SUP0059,9495.95,2025-06-08 00:00:00,2025-07-02 00:00:00
