sale_id,customer_id,product_id,store_id,sale_date,quantity,unit_price,discount,payment_method
S0015357,C02062,P00604,ST012,2026-09-18 22:42:00,3,3876.20,0.00,CARD
S0015358,C00960,P00293,ST010,2026-07-15 18:21:00,1,8511.68,0.05,WALLET
S0015359,C01199,P00997,ST021,2026-05-08 20:26:00,4,2288.79,0.00,NET_BANKING
S0015360,C04017,P00496,ST040,2026-05-01 05:06:00,8,3469.95,0.05,WALLET
S0015361,C04786,P00934,ST045,2026-07-12 01:30:00,2,6341.80,0.10,WALLET
S0015362,C00012,P00230,ST010,2026-09-06 14:50:00,4,9832.40,0.15,COD
S0015363,C04866,P00278,ST009,2026-05-20 23:49:00,7,3088.10,0.00,COD
S0015364,C02850,P00594,ST013,2026-03-08 08:15:00,1,10755.95,0.05,WALLET
S0015365,C03722,P00533,ST019,2026-08-31 23:40:00,5,13218.50,0.15,CARD
S0015366,C03159,P00617,ST018,2026-05-19 16:44:00,3,11028.99,0.05,WALLET
S0015367,C03837,P00402,ST003,2026-08-13 18:26:00,1,7483.33,0.00,CARD
S0015368,C03883,P00152,ST002,2026-02-08 19:33:00,5,5290.05,0.00,CARD
S0015369,C04177,P00558,ST026,2026-09-07 09:34:00,2,2884.27,0.00,CARD
S0015370,C01734,P00410,ST020,2026-06-25 12:53:00,1,12139.70,0.00,NET_BANKING
S0015371,C01075,P00253,ST013,2026-07-11 03:43:00,6,12129.99,0.10,UPI
S0015372,C04603,P00909,ST034,2026-03-29 11:02:00,7,12153.06,0.05,CARD
S0015373,C04772,P00367,ST035,2026-03-26 22:34:00,8,13780.17,0.15,CARD
S0015374,C00711,P00273,ST010,2026-03-07 14:48:00,5,1657.16,0.10,WALLET
S0015375,C01835,P00806,ST005,2026-05-03 05:33:00,5,10445.92,0.00,CARD
S0015376,C00654,P00527,ST022,2026-07-07 18:59:00,6,14547.75,0.10,CARD
S0015377,C03536,P00695,ST021,2026-05-20 23:01:00,6,13599.96,0.10,UPI
S0015378,C00829,P00142,ST022,2026-06-21 14:33:00,8,3934.33,0.05,CARD
S0015379,C00743,P00438,ST025,2026-01-30 09:07:00,4,2063.81,0.00,COD
S0015380,C02728,P00375,ST003,2026-02-21 23:15:00,2,8641.01,0.10,COD
S0015381,C01310,P00645,ST047,2026-02-14 01:02:00,1,11979.98,0.00,NET_BANKING
S0015382,C04242,P00105,ST025,2026-07-19 12:56:00,6,7300.13,0.05,WALLET
S0015383,C00293,P00306,ST011,2026-07-10 03:32:00,4,8871.87,0.00,WALLET
S0015384,C01511,P00957,ST014,2026-09-12 03:32:00,4,13167.89,0.05,WALLET
S0015385,C04838,P00986,ST047,2026-09-14 03:27:00,5,6941.31,0.15,CARD
S0015386,C02403,P00236,ST043,2026-04-06 13:07:00,8,10256.02,0.10,CARD
S0015387,C03201,P00576,ST033,2026-03-03 01:09:00,1,829.35,0.00,COD
S0015388,C01556,P00593,ST036,2026-07-30 01:44:00,7,3386.42,0.10,NET_BANKING
S0015389,C01102,P00104,ST027,2026-06-01 23:48:00,5,5175.58,0.00,CARD
S0015390,C00978,P00633,ST009,2026-07-31 19:00:00,2,8834.04,0.10,COD
S0015391,C04492,P00805,ST043,2026-03-02 04:53:00,5,14921.08,0.05,WALLET
S0015392,C01237,P00885,ST039,2026-06-10 02:45:00,2,2276.62,0.05,COD
S0015393,C01824,P00262,ST040,2026-06-08 08:34:00,8,4686.95,0.05,CARD
S0015394,C00060,P00321,ST027,2026-08-01 11:37:00,2,1068.85,0.10,COD
S0015395,C03914,P00113,ST045,2026-07-11 13:01:00,5,13315.47,0.05,COD
S0015396,C02029,P00807,ST039,2026-07-31 05:46:00,2,3804.96,0.05,CARD
S0015397,C02522,P00228,ST026,2026-03-01 01:29:00,4,4532.08,0.00,WALLET
S0015398,C00936,P00284,ST021,2026-05-24 05:44:00,6,7052.39,0.00,COD
S0015399,C00879,P00007,ST040,2026-06-05 16:54:00,5,8987.92,0.10,COD
S0015400,C01288,P00795,ST018,2026-03-18 17:04:00,4,123.55,0.05,COD
S0015401,C01589,P00968,ST013,2026-08-14 05:27:00,3,10372.46,0.00,WALLET
S0015402,C01858,P00928,ST046,2026-09-12 22:47:00,1,6951.77,0.05,CARD
S0015403,C00521,P00890,ST015,2026-02-28 14:11:00,4,2569.54,0.00,WALLET
S0015404,C02106,P00200,ST024,2026-07-31 05:29:00,3,12660.04,0.00,COD
S0015405,C04418,P00864,ST007,2026-05-03 07:17:00,4,934.40,0.10,UPI
S0015406,C04978,P00747,ST033,2026-04-06 12:14:00,3,91.31,0.05,WALLET
S0015407,C02965,P00808,ST012,2026-08-03 01:41:00,2,2340.21,0.00,COD
S0015408,C00591,P00204,ST003,2026-03-15 21:15:00,1,1600.11,0.00,UPI
S0015409,C03877,P00164,ST013,2026-06-07 18:29:00,2,6049.30,0.05,COD
S0015410,C02761,P00901,ST029,2026-07-10 02:31:00,8,11518.70,0.15,COD
S0015411,C00712,P00049,ST049,2026-07-25 01:42:00,5,856.91,0.00,COD
S0015412,C00345,P00298,ST006,2026-09-03 06:44:00,3,14106.08,0.10,CARD
S0015413,C01191,P00100,ST004,2026-04-18 19:14:00,6,2281.28,0.05,CARD
S0015414,C04227,P00048,ST012,2026-01-07 02:33:00,2,5018.49,0.00,NET_BANKING
S0015415,C01295,P00641,ST005,2026-01-26 01:42:00,8,6765.73,0.15,WALLET
S0015416,C02234,P00924,ST034,2026-01-18 17:28:00,1,2977.90,0.10,WALLET
S0015417,C04959,P00534,ST012,2026-03-08 06:31:00,7,5928.36,0.15,WALLET
S0015418,C00284,P00835,ST003,2026-05-12 12:54:00,3,14703.43,0.00,CARD
S0015419,C01457,P00913,ST027,2026-07-13 06:52:00,4,11417.61,0.05,UPI
S0015420,C00194,P00021,ST026,2026-05-09 14:44:00,6,2820.96,0.00,UPI
S0015421,C03913,P00472,ST009,2026-09-02 03:25:00,7,13031.18,0.00,UPI
S0015422,C03021,P00492,ST002,2026-07-17 09:59:00,5,14651.91,0.10,WALLET
S0015423,C03470,P00888,ST026,2026-03-03 09:25:00,8,2165.37,0.05,UPI
S0015424,C03236,P00995,ST045,2026-01-26 00:34:00,7,10497.82,0.00,CARD
S0015425,C04417,P00521,ST039,2026-01-11 15:19:00,7,6093.07,0.15,UPI
S0015426,C04919,P00470,ST019,2026-02-23 09:36:00,2,2213.98,0.15,COD
S0015427,C02635,P00129,ST029,2026-02-03 21:21:00,5,5652.18,0.05,UPI
S0015428,C04269,P00064,ST010,2026-02-14 11:23:00,8,9773.23,0.00,WALLET
S0015429,C02834,P00352,ST023,2026-02-06 15:51:00,4,13564.85,0.10,CARD
S0015430,C04187,P00569,ST013,2026-03-15 04:31:00,8,11413.80,0.00,UPI
S0015431,C03720,P00802,ST050,2026-09-01 12:45:00,8,4433.25,0.10,WALLET
S0015432,C03341,P00772,ST041,2026-05-16 09:54:00,7,13512.62,0.05,WALLET
S0015433,C00476,P00267,ST033,2026-08-25 23:45:00,1,4567.81,0.15,UPI
S0015434,C00558,P00551,ST014,2026-04-08 03:46:00,8,9996.39,0.10,CARD
S0015435,C00472,P00047,ST018,2026-08-30 04:52:00,1,4471.06,0.00,WALLET
S0015436,C04121,P00495,ST035,2026-05-13 18:12:00,8,105.46,0.15,NET_BANKING
S0015437,C04739,P00831,ST027,2026-09-08 11:25:00,1,4958.66,0.00,COD
S0015438,C02722,P00253,ST007,2026-04-30 11:20:00,5,12129.99,0.05,NET_BANKING
S0015439,C04588,P00426,ST037,2026-01-08 15:11:00,1,6898.62,0.10,COD
S0015440,C01004,P00410,ST013,2026-02-08 22:59:00,7,12139.70,0.05,WALLET
S0015441,C02684,P00835,ST015,2026-01-28 15:39:00,6,14703.43,0.00,COD
S0015442,C03102,P00159,ST027,2026-01-19 18:30:00,4,6984.00,0.05,UPI
S0015443,C04774,P00427,ST040,2026-04-24 03:14:00,3,7760.69,0.00,UPI
S0015444,C03495,P00239,ST017,2026-06-08 00:45:00,1,2668.52,0.05,CARD
S0015445,C04286,P00589,ST009,2026-06-09 14:06:00,2,4410.37,0.15,CARD
S0015446,C04461,P00301,ST024,2026-03-08 06:58:00,5,2542.44,0.00,CARD
S0015447,C01168,P00541,ST025,2026-09-17 08:30:00,3,12514.58,0.15,UPI
S0015448,C03562,P00107,ST035,2026-02-22 14:35:00,7,7220.47,0.05,WALLET
S0015449,C01616,P00468,ST046,2026-08-25 17:57:00,2,2151.00,0.05,WALLET
S0015450,C01308,P00232,ST022,2026-07-14 10:29:00,7,10782.96,0.00,WALLET
S0015451,C02836,P00277,ST020,2026-05-10 12:21:00,6,4475.85,0.05,NET_BANKING
S0015452,C02845,P00498,ST022,2026-01-08 16:25:00,3,302.97,0.10,UPI
S0015453,C00363,P00318,ST020,2026-06-05 17:47:00,6,10232.53,0.00,CARD
S0015454,C00565,P00858,ST021,2026-05-11 10:02:00,4,2715.82,0.00,WALLET
S0015455,C01158,P00606,ST047,2026-04-17 07:55:00,2,2062.87,0.15,NET_BANKING
S0015456,C00128,P00104,ST049,2026-07-09 02:59:00,1,5175.58,0.15,NET_BANKING
S0015457,C00168,P00641,ST014,2026-04-25 03:44:00,6,6765.73,0.10,COD
S0015458,C01368,P00516,ST035,2026-01-13 03:41:00,1,7808.79,0.05,COD
S0015459,C02115,P00262,ST042,2026-05-12 21:30:00,2,4686.95,0.10,UPI
S0015460,C03607,P00276,ST017,2026-03-19 12:46:00,6,6865.96,0.10,UPI
S0015461,C00170,P00569,ST004,2026-02-15 22:39:00,4,11413.80,0.10,CARD
S0015462,C03373,P00354,ST041,2026-05-24 20:45:00,2,11455.34,0.00,NET_BANKING
S0015463,C03841,P00611,ST027,2026-01-17 05:45:00,6,13074.44,0.05,NET_BANKING
S0015464,C02303,P00018,ST006,2026-01-17 21:06:00,3,10580.36,0.10,NET_BANKING
S0015465,C03597,P00655,ST041,2026-09-02 05:47:00,7,8138.00,0.00,NET_BANKING
S0015466,C00658,P00780,ST025,2026-03-06 18:41:00,7,5639.59,0.15,NET_BANKING
S0015467,C02371,P00184,ST030,2026-04-11 20:54:00,6,8980.87,0.00,WALLET
S0015468,C00116,P00306,ST048,2026-08-20 15:08:00,7,8871.87,0.10,UPI
S0015469,C04186,P00079,ST018,2026-07-18 01:23:00,8,398.24,0.10,CARD
S0015470,C04003,P00323,ST018,2026-01-04 02:48:00,7,2608.20,0.00,NET_BANKING
S0015471,C04385,P00533,ST046,2026-09-17 20:27:00,6,13218.50,0.15,NET_BANKING
S0015472,C00905,P00578,ST011,2026-04-22 18:17:00,4,2566.07,0.00,UPI
S0015473,C01249,P00483,ST005,2026-05-21 09:35:00,7,7759.25,0.10,UPI
S0015474,C04342,P00745,ST042,2026-04-29 14:02:00,5,11887.46,0.00,UPI
S0015475,C00682,P00307,ST024,2026-02-24 12:32:00,1,13759.94,0.05,WALLET
S0015476,C01517,P00431,ST037,2026-09-14 18:57:00,7,13380.90,0.00,UPI
S0015477,C03627,P00044,ST027,2026-08-12 07:13:00,1,10352.60,0.00,NET_BANKING
S0015478,C00563,P00091,ST047,2026-06-04 09:27:00,2,11974.70,0.05,COD
S0015479,C00724,P00397,ST032,2026-03-17 05:06:00,7,12844.97,0.15,UPI
S0015480,C00067,P00663,ST048,2026-02-25 17:32:00,4,4192.70,0.10,NET_BANKING
S0015481,C02419,P00523,ST030,2026-08-22 07:57:00,7,3568.60,0.00,UPI
S0015482,C01411,P00081,ST011,2026-03-31 16:48:00,2,13513.67,0.00,WALLET
S0015483,C04720,P00668,ST034,2026-01-05 21:49:00,4,9801.28,0.10,COD
S0015484,C00699,P00469,ST049,2026-07-12 00:52:00,4,12189.67,0.00,CARD
S0015485,C01813,P00997,ST027,2026-04-29 17:06:00,4,2288.79,0.15,WALLET
S0015486,C04647,P00275,ST019,2026-05-13 18:07:00,4,6304.00,0.15,CARD
S0015487,C04348,P00278,ST035,2026-04-16 05:28:00,2,3088.10,0.00,WALLET
S0015488,C02795,P00831,ST035,2026-07-27 13:07:00,5,4958.66,0.00,UPI
S0015489,C03109,P00654,ST030,2026-08-05 03:20:00,4,12742.05,0.00,COD
S0015490,C04913,P00202,ST038,2026-01-10 17:49:00,6,13459.06,0.00,COD
S0015491,C03609,P00658,ST010,2026-08-20 12:15:00,1,3910.13,0.00,WALLET
S0015492,C02671,P00554,ST035,2026-05-05 15:57:00,7,14870.16,0.05,COD
S0015493,C03705,P00812,ST046,2026-06-04 05:26:00,3,13449.06,0.05,WALLET
S0015494,C00241,P00034,ST007,2026-07-21 17:30:00,7,14038.19,0.10,COD
S0015495,C02792,P00779,ST041,2026-06-17 05:36:00,6,9277.18,0.10,UPI
S0015496,C01004,P00958,ST022,2026-03-24 14:53:00,3,6025.05,0.00,NET_BANKING
S0015497,C02361,P00147,ST050,2026-03-31 18:19:00,3,8610.17,0.00,COD
S0015498,C00074,P00921,ST033,2026-06-22 06:39:00,8,10747.60,0.10,UPI
S0015499,C02884,P00245,ST036,2026-08-18 16:11:00,6,8201.28,0.05,CARD
S0015500,C01602,P00744,ST020,2026-03-15 23:28:00,7,3611.42,0.00,WALLET
S0015501,C03251,P00133,ST023,2026-01-09 18:45:00,6,12379.20,0.00,NET_BANKING
S0015502,C00358,P00325,ST006,2026-07-10 07:41:00,2,878.26,0.10,WALLET
S0015503,C00997,P00064,ST043,2026-05-14 03:18:00,4,9773.23,0.15,UPI
S0015504,C02667,P00033,ST028,2026-03-16 07:50:00,2,11598.07,0.00,UPI
S0015505,C02228,P00509,ST050,2026-07-02 21:48:00,3,6695.51,0.00,COD
S0015506,C03571,P00470,ST023,2026-04-25 01:29:00,7,2213.98,0.10,WALLET
S0015507,C04549,P00700,ST043,2026-08-30 17:21:00,6,7501.36,0.15,CARD
S0015508,C01725,P00874,ST012,2026-03-10 12:45:00,3,13474.71,0.10,WALLET
S0015509,C01919,P00629,ST041,2026-07-24 22:54:00,6,11585.25,0.05,UPI
S0015510,C03725,P00251,ST043,2026-08-14 20:52:00,7,1347.37,0.10,COD
S0015511,C00125,P00931,ST044,2026-03-31 08:04:00,6,10365.83,0.00,WALLET
S0015512,C01217,P00973,ST035,2026-01-04 05:26:00,1,13784.89,0.00,COD
S0015513,C01671,P00764,ST012,2026-08-11 10:30:00,5,2546.62,0.05,WALLET
S0015514,C03322,P00099,ST039,2026-05-25 10:46:00,5,7954.37,0.15,UPI
S0015515,C01528,P00440,ST015,2026-05-15 07:08:00,2,11929.30,0.10,NET_BANKING
S0015516,C01259,P00285,ST049,2026-07-17 10:43:00,6,6123.71,0.05,NET_BANKING
S0015517,C03982,P00533,ST018,2026-07-18 17:00:00,4,13218.50,0.05,COD
S0015518,C04304,P00063,ST017,2026-06-20 20:45:00,8,9510.65,0.00,CARD
S0015519,C03655,P00391,ST029,2026-08-08 19:36:00,7,3490.76,0.00,CARD
S0015520,C04800,P00768,ST019,2026-06-15 05:51:00,1,11814.22,0.10,WALLET
S0015521,C03480,P00151,ST002,2026-02-24 10:30:00,3,9961.31,0.00,CARD
S0015522,C04172,P00595,ST002,2026-03-04 07:48:00,5,6648.58,0.00,UPI
S0015523,C03023,P00077,ST007,2026-03-25 01:42:00,2,5411.25,0.10,COD
S0015524,C00764,P00399,ST013,2026-05-09 09:42:00,8,12674.98,0.10,UPI
S0015525,C03027,P00967,ST004,2026-07-28 08:02:00,8,14531.68,0.05,UPI
S0015526,C02540,P00348,ST023,2026-05-27 15:47:00,6,6541.94,0.00,COD
S0015527,C00620,P00835,ST002,2026-02-02 14:58:00,2,14703.43,0.00,UPI
S0015528,C01503,P00156,ST021,2026-03-16 08:41:00,2,12020.51,0.00,NET_BANKING
S0015529,C00464,P00706,ST005,2026-05-11 21:52:00,6,2797.24,0.10,WALLET
S0015530,C03761,P00177,ST027,2026-05-17 01:53:00,1,5272.03,0.10,CARD
S0015531,C00014,P00275,ST021,2026-01-14 20:37:00,6,6304.00,0.10,NET_BANKING
S0015532,C00195,P00076,ST027,2026-06-28 06:48:00,6,2643.86,0.00,NET_BANKING
S0015533,C03501,P00626,ST003,2026-05-03 12:58:00,8,4597.20,0.00,UPI
S0015534,C01625,P00891,ST041,2026-05-06 06:43:00,7,2634.44,0.05,CARD
S0015535,C04770,P00265,ST024,2026-03-27 22:12:00,4,11238.83,0.05,WALLET
S0015536,C03362,P00049,ST003,2026-06-07 20:37:00,4,856.91,0.05,CARD
S0015537,C02391,P00199,ST019,2026-08-13 14:35:00,5,10119.49,0.00,CARD
S0015538,C03846,P00124,ST024,2026-07-09 05:48:00,4,9023.03,0.10,WALLET
S0015539,C00776,P00133,ST036,2026-05-28 00:52:00,6,12379.20,0.00,COD
S0015540,C02511,P00218,ST021,2026-01-06 15:56:00,6,7857.30,0.05,WALLET
S0015541,C01341,P00017,ST017,2026-06-07 17:17:00,4,3528.42,0.05,COD
S0015542,C03719,P00690,ST008,2026-07-23 16:22:00,1,4018.76,0.15,COD
S0015543,C01981,P00579,ST038,2026-05-12 01:45:00,7,10886.45,0.10,WALLET
S0015544,C02507,P00211,ST020,2026-06-26 22:28:00,4,1685.16,0.05,WALLET
S0015545,C02482,P00528,ST036,2026-08-17 11:01:00,8,12190.45,0.00,WALLET
S0015546,C02325,P00443,ST010,2026-06-24 19:41:00,5,10115.80,0.05,COD
S0015547,C04605,P00722,ST037,2026-05-24 12:43:00,6,2303.35,0.00,CARD
S0015548,C03222,P00381,ST027,2026-07-14 02:31:00,2,12953.05,0.10,CARD
S0015549,C03445,P00251,ST031,2026-08-12 14:17:00,8,1347.37,0.05,CARD
S0015550,C02714,P00189,ST050,2026-05-15 07:53:00,4,10563.30,0.05,NET_BANKING
S0015551,C02146,P00489,ST024,2026-05-07 18:45:00,8,12272.05,0.10,WALLET
S0015552,C03246,P00851,ST020,2026-03-21 02:37:00,1,10520.35,0.15,UPI
S0015553,C00579,P00266,ST016,2026-06-17 23:34:00,4,13447.25,0.10,COD
S0015554,C03620,P00943,ST039,2026-01-19 23:39:00,2,12935.87,0.10,UPI
S0015555,C03412,P00334,ST007,2026-06-06 10:31:00,6,10056.18,0.00,UPI
S0015556,C03743,P00873,ST037,2026-02-08 11:33:00,1,9917.75,0.15,CARD
S0015557,C02730,P00719,ST035,2026-06-25 06:33:00,2,6837.75,0.10,UPI
S0015558,C01452,P00840,ST047,2026-08-23 22:28:00,3,4066.13,0.00,COD
S0015559,C03650,P00477,ST022,2026-02-27 00:35:00,5,3992.23,0.15,WALLET
S0015560,C03764,P00797,ST043,2026-09-14 14:00:00,6,13199.71,0.00,WALLET
S0015561,C03231,P00893,ST016,2026-09-01 09:25:00,5,11968.39,0.00,NET_BANKING
S0015562,C00670,P00613,ST026,2026-03-26 10:18:00,6,10916.90,0.05,CARD
S0015563,C00106,P00406,ST026,2026-05-07 15:07:00,4,1162.78,0.10,COD
S0015564,C01528,P00374,ST003,2026-07-31 17:17:00,4,688.46,0.10,COD
S0015565,C03154,P00103,ST038,2026-02-23 00:31:00,4,3719.77,0.10,CARD
S0015566,C02759,P00382,ST041,2026-03-07 05:12:00,8,14341.57,0.00,COD
S0015567,C04291,P00107,ST031,2026-02-26 02:04:00,7,7220.47,0.10,COD
S0015568,C03551,P00912,ST035,2026-09-13 01:18:00,1,12258.78,0.00,UPI
S0015569,C04201,P00401,ST047,2026-01-13 08:09:00,2,14612.89,0.15,CARD
S0015570,C00460,P00884,ST021,2026-08-26 12:02:00,1,13619.78,0.10,WALLET
S0015571,C00164,P00337,ST003,2026-05-21 05:25:00,7,14544.49,0.15,CARD
S0015572,C01902,P00130,ST009,2026-07-24 00:57:00,1,1609.69,0.15,NET_BANKING
S0015573,C04828,P00527,ST033,2026-02-03 00:47:00,8,14547.75,0.05,NET_BANKING
S0015574,C02032,P00657,ST025,2026-04-24 05:18:00,5,5978.63,0.05,WALLET
S0015575,C04907,P00621,ST003,2026-05-23 07:12:00,6,12280.84,0.10,NET_BANKING
S0015576,C01144,P00249,ST014,2026-01-02 19:19:00,4,10604.98,0.00,WALLET
S0015577,C03401,P00730,ST026,2026-07-23 04:06:00,5,3796.60,0.05,COD
S0015578,C00871,P00618,ST010,2026-06-06 08:40:00,7,9855.53,0.00,NET_BANKING
S0015579,C03270,P00282,ST012,2026-06-21 19:36:00,7,11737.73,0.00,WALLET
S0015580,C02715,P00464,ST030,2026-08-05 05:29:00,7,6498.78,0.05,CARD
S0015581,C04298,P00467,ST021,2026-03-05 02:48:00,6,8776.36,0.05,WALLET
S0015582,C04332,P00962,ST026,2026-01-20 04:13:00,1,12113.97,0.00,CARD
S0015583,C04698,P00845,ST030,2026-06-23 18:25:00,2,596.43,0.00,WALLET
S0015584,C04438,P00832,ST029,2026-06-16 06:00:00,2,12604.04,0.00,NET_BANKING
S0015585,C01753,P00849,ST024,2026-05-01 11:24:00,2,11840.46,0.00,COD
S0015586,C00722,P00356,ST015,2026-08-29 16:46:00,7,6310.49,0.00,UPI
S0015587,C03813,P00289,ST019,2026-03-21 22:12:00,7,535.61,0.00,COD
S0015588,C04834,P00583,ST006,2026-09-16 03:13:00,2,5417.09,0.15,UPI
S0015589,C00349,P00119,ST011,2026-01-06 11:19:00,8,794.81,0.05,COD
S0015590,C02872,P00186,ST015,2026-01-28 20:24:00,4,5509.22,0.00,UPI
S0015591,C04262,P00946,ST022,2026-07-26 12:22:00,6,536.50,0.10,WALLET
S0015592,C01471,P00294,ST001,2026-09-10 15:40:00,2,9198.98,0.05,COD
S0015593,C00018,P00760,ST049,2026-06-09 03:15:00,7,13523.24,0.15,UPI
S0015594,C00333,P00638,ST016,2026-02-26 02:22:00,2,8964.05,0.15,COD
S0015595,C01745,P00655,ST048,2026-04-11 06:46:00,1,8138.00,0.15,NET_BANKING
S0015596,C02098,P00169,ST011,2026-02-03 14:38:00,7,11639.94,0.10,NET_BANKING
S0015597,C03756,P00887,ST002,2026-01-04 09:56:00,5,6975.28,0.05,UPI
S0015598,C03460,P00719,ST007,2026-06-28 23:48:00,6,6837.75,0.15,COD
S0015599,C00001,P00229,ST003,2026-03-15 05:45:00,5,718.51,0.10,NET_BANKING
S0015600,C03738,P00388,ST026,2026-04-19 13:21:00,4,6375.35,0.05,COD
S0015601,C02435,P00721,ST021,2026-02-12 08:12:00,7,2539.40,0.00,COD
S0015602,C00846,P00927,ST030,2026-07-24 09:20:00,7,9200.17,0.00,NET_BANKING
S0015603,C00141,P00358,ST017,2026-05-13 06:02:00,4,7269.79,0.15,NET_BANKING
S0015604,C01009,P00580,ST012,2026-08-10 21:37:00,6,4489.50,0.10,UPI
S0015605,C01284,P00314,ST035,2026-03-15 14:25:00,6,1767.09,0.00,CARD
S0015606,C00433,P00622,ST016,2026-07-21 20:04:00,2,6264.75,0.05,COD
S0015607,C03106,P00054,ST050,2026-03-12 19:21:00,7,6510.78,0.05,COD
S0015608,C01273,P00324,ST025,2026-06-25 05:39:00,2,2603.61,0.10,UPI
S0015609,C04892,P00536,ST043,2026-09-12 18:59:00,1,8908.32,0.00,CARD
S0015610,C03626,P00292,ST025,2026-08-25 01:38:00,1,387.24,0.00,UPI
S0015611,C00727,P00577,ST029,2026-06-08 02:41:00,3,286.38,0.15,UPI
S0015612,C03304,P00797,ST005,2026-07-08 20:29:00,1,13199.71,0.00,NET_BANKING
S0015613,C03974,P00791,ST004,2026-03-31 08:49:00,3,5011.64,0.00,NET_BANKING
S0015614,C04583,P00248,ST010,2026-04-08 20:17:00,8,13778.23,0.15,NET_BANKING
S0015615,C04174,P00090,ST037,2026-07-31 23:47:00,2,1862.74,0.00,COD
S0015616,C02745,P00145,ST021,2026-08-03 16:32:00,4,10011.24,0.05,UPI
S0015617,C02318,P00747,ST011,2026-07-21 20:25:00,6,91.31,0.10,NET_BANKING
S0015618,C01701,P00886,ST014,2026-05-04 22:31:00,1,2075.82,0.10,WALLET
S0015619,C00674,P00989,ST024,2026-05-04 23:33:00,5,6367.31,0.00,CARD
S0015620,C03265,P00540,ST012,2026-07-21 19:34:00,6,8768.71,0.00,WALLET
S0015621,C04371,P00330,ST024,2026-08-01 11:31:00,2,3475.34,0.00,CARD
S0015622,C02373,P00366,ST047,2026-04-15 12:15:00,6,13188.09,0.05,WALLET
S0015623,C03830,P00334,ST036,2026-09-17 17:31:00,4,10056.18,0.00,NET_BANKING
S0015624,C00064,P00672,ST031,2026-07-17 06:16:00,5,7478.34,0.05,COD
S0015625,C00495,P00805,ST014,2026-05-31 05:53:00,5,14921.08,0.15,WALLET
S0015626,C01334,P00526,ST037,2026-05-24 02:06:00,4,8424.35,0.00,CARD
S0015627,C03012,P00533,ST023,2026-04-21 10:37:00,5,13218.50,0.10,UPI
S0015628,C04832,P00958,ST042,2026-06-29 13:38:00,8,6025.05,0.00,NET_BANKING
S0015629,C00469,P00943,ST039,2026-03-04 04:54:00,5,12935.87,0.10,COD
S0015630,C00652,P00750,ST015,2026-05-09 08:03:00,4,10881.74,0.00,NET_BANKING
S0015631,C00368,P00903,ST016,2026-08-15 04:46:00,4,4390.79,0.15,WALLET
S0015632,C00894,P00556,ST043,2026-06-21 18:31:00,4,4347.03,0.00,WALLET
S0015633,C02006,P00339,ST018,2026-06-30 13:05:00,8,2464.80,0.00,NET_BANKING
S0015634,C04697,P00544,ST040,2026-07-21 08:10:00,2,6390.78,0.10,UPI
S0015635,C02725,P00768,ST019,2026-09-17 23:41:00,3,11814.22,0.00,NET_BANKING
S0015636,C01281,P00015,ST010,2026-04-12 05:30:00,7,6091.54,0.00,UPI
S0015637,C03348,P00528,ST027,2026-03-12 00:46:00,1,12190.45,0.00,WALLET
S0015638,C04871,P00467,ST044,2026-04-21 08:34:00,5,8776.36,0.10,NET_BANKING
S0015639,C00305,P00677,ST005,2026-01-22 21:39:00,6,9646.68,0.00,UPI
S0015640,C01314,P00499,ST033,2026-06-24 06:37:00,1,5291.36,0.05,NET_BANKING
S0015641,C01773,P00607,ST003,2026-05-07 23:15:00,7,9830.20,0.00,CARD
S0015642,C04158,P00026,ST034,2026-01-11 05:33:00,8,3973.71,0.10,COD
S0015643,C00076,P00307,ST017,2026-08-28 00:25:00,6,13759.94,0.10,UPI
S0015644,C03122,P00193,ST029,2026-06-07 06:12:00,7,754.57,0.10,COD
S0015645,C00725,P00758,ST011,2026-01-31 13:14:00,5,8501.92,0.15,WALLET
S0015646,C02454,P00031,ST030,2026-04-01 23:56:00,7,13784.17,0.15,CARD
S0015647,C03867,P00361,ST006,2026-06-20 01:48:00,8,3502.39,0.10,CARD
S0015648,C03947,P00955,ST006,2026-06-06 19:38:00,8,5719.71,0.10,COD
S0015649,C00759,P00513,ST011,2026-02-09 06:01:00,8,2594.81,0.00,WALLET
S0015650,C03865,P00944,ST050,2026-04-28 21:28:00,1,13637.69,0.05,UPI
S0015651,C04651,P00998,ST026,2026-06-04 05:08:00,2,2576.28,0.00,UPI
S0015652,C01264,P00497,ST034,2026-08-07 01:56:00,4,9469.60,0.10,NET_BANKING
S0015653,C04902,P00332,ST003,2026-05-17 02:46:00,5,9532.30,0.10,UPI
S0015654,C02343,P00694,ST027,2026-07-14 04:19:00,4,11037.40,0.05,COD
S0015655,C01154,P00071,ST002,2026-04-22 04:34:00,7,11038.49,0.00,WALLET
S0015656,C02055,P00757,ST044,2026-01-07 08:56:00,1,226.72,0.00,CARD
S0015657,C02762,P00917,ST035,2026-04-01 23:03:00,3,12206.45,0.00,WALLET
S0015658,C00592,P00928,ST029,2026-06-10 21:20:00,2,6951.77,0.05,WALLET
S0015659,C02854,P00100,ST030,2026-09-10 08:32:00,1,2281.28,0.10,CARD
S0015660,C00952,P00387,ST008,2026-09-11 14:58:00,7,9454.62,0.10,COD
S0015661,C00364,P00947,ST041,2026-06-05 18:28:00,8,5493.18,0.05,UPI
S0015662,C03521,P00306,ST049,2026-05-25 21:56:00,6,8871.87,0.00,COD
